Step,Entity,X_Coord,Y_Coord,Label
0,1,1.0,7.0,0
0,2,1.0,4.0,0
0,3,2.0,5.0,0
0,4,1.0,-4.0,0
0,5,1.0,-3.0,0
0,6,2.0,-6.0,0
0,7,2.0,7.0,0
0,8,2.0,-5.0,1
0,9,3.0,4.0,1
0,10,2.0,3.0,0
0,11,3.0,5.0,0
0,12,1.0,4.0,0
0,13,3.0,-1.0,0
0,14,3.0,-1.0,0
0,15,2.0,-5.0,0
0,16,3.0,6.0,0
0,17,3.0,-2.0,0
0,18,2.0,6.0,0
0,19,1.0,-5.0,0
0,20,1.0,-3.0,1
0,21,3.0,-4.0,0
0,22,3.0,-1.0,0
0,23,1.0,-4.0,1
0,24,3.0,8.0,0
0,25,2.0,7.0,0
0,26,2.0,5.0,0
0,27,3.0,8.0,0
0,28,2.0,8.0,0
0,29,3.0,-4.0,0
0,30,2.0,-1.0,0
0,31,3.0,8.0,1
0,32,2.0,4.0,0
0,33,1.0,2.0,0
0,34,3.0,1.0,0
0,35,2.0,-4.0,0
0,36,1.0,-5.0,0
0,37,3.0,-4.0,0
0,38,1.0,5.0,0
0,39,1.0,-2.0,0
0,40,2.0,3.0,0
0,41,2.0,2.0,0
0,42,2.0,-6.0,0
0,43,3.0,-5.0,0
0,44,3.0,5.0,0
0,45,2.0,-1.0,0
0,46,3.0,-5.0,0
0,47,3.0,7.0,0
0,48,1.0,-6.0,0
0,49,2.0,5.0,0
0,50,1.0,4.0,0
0,51,1.0,7.0,0
0,52,2.0,6.0,0
0,53,3.0,5.0,0
0,54,1.0,-3.0,0
0,55,3.0,-5.0,0
0,56,1.0,2.0,1
0,57,1.0,2.0,0
0,58,1.0,-1.0,0
0,59,3.0,-2.0,0
0,60,3.0,-3.0,0
0,61,1.0,-4.0,1
0,62,3.0,1.0,0
0,63,3.0,-5.0,0
0,64,2.0,-4.0,0
0,65,1.0,-5.0,0
0,66,3.0,-3.0,0
0,67,2.0,5.0,0
0,68,3.0,1.0,0
