Step,Entity,X_Coord,Y_Coord,Label
0,1,2.0,5.0,0
0,2,1.0,-1.0,0
0,3,2.0,-2.0,0
0,4,3.0,8.0,0
0,5,2.0,-2.0,0
0,6,1.0,-1.0,0
0,7,3.0,-2.0,0
0,8,3.0,5.0,0
0,9,3.0,5.0,0
0,10,1.0,-5.0,0
0,11,1.0,4.0,0
0,12,3.0,-3.0,0
0,13,3.0,2.0,0
0,14,2.0,4.0,0
0,15,2.0,1.0,0
0,16,3.0,-3.0,0
0,17,2.0,3.0,1
0,18,2.0,-5.0,0
0,19,3.0,-3.0,0
0,20,1.0,-4.0,0
0,21,3.0,-6.0,0
0,22,1.0,8.0,0
0,23,3.0,-6.0,0
0,24,1.0,5.0,0
0,25,3.0,-2.0,0
0,26,3.0,1.0,0
0,27,1.0,4.0,0
0,28,1.0,7.0,0
0,29,1.0,-4.0,0
0,30,3.0,-2.0,0
0,31,3.0,6.0,0
0,32,3.0,8.0,0
0,33,1.0,7.0,1
0,34,3.0,5.0,0
0,35,3.0,4.0,0
0,36,3.0,1.0,0
0,37,2.0,-6.0,0
0,38,1.0,1.0,0
0,39,3.0,-6.0,0
0,40,3.0,6.0,0
0,41,3.0,6.0,0
0,42,3.0,-1.0,0
0,43,3.0,-2.0,0
0,44,1.0,-2.0,0
0,45,1.0,2.0,0
0,46,1.0,-6.0,0
0,47,3.0,-6.0,0
0,48,3.0,-3.0,0
0,49,2.0,5.0,0
0,50,3.0,7.0,0
0,51,3.0,5.0,0
0,52,2.0,4.0,0
0,53,3.0,6.0,1
0,54,3.0,-4.0,0
0,55,3.0,5.0,0
0,56,1.0,-3.0,0
0,57,2.0,1.0,0
0,58,3.0,6.0,0
0,59,3.0,3.0,1
0,60,3.0,-3.0,0
0,61,3.0,2.0,0
0,62,1.0,7.0,0
0,63,2.0,7.0,0
0,64,3.0,7.0,0
0,65,3.0,1.0,0
0,66,3.0,6.0,0
0,67,1.0,-1.0,0
0,68,1.0,2.0,0
0,69,3.0,5.0,0
0,70,1.0,-6.0,0
0,71,2.0,-2.0,0
0,72,2.0,-2.0,0
0,73,3.0,2.0,0
0,74,1.0,-4.0,1
0,75,1.0,-1.0,0
0,76,1.0,8.0,0
0,77,1.0,6.0,0
0,78,3.0,-5.0,0
0,79,2.0,2.0,0
0,80,1.0,-5.0,0
0,81,2.0,-3.0,0
0,82,2.0,-4.0,0
0,83,2.0,-3.0,0
0,84,3.0,-4.0,0
0,85,2.0,-1.0,1
0,86,1.0,1.0,0
0,87,3.0,2.0,0
0,88,1.0,-6.0,0
0,89,1.0,-4.0,0
0,90,1.0,-6.0,0
0,91,1.0,1.0,0
0,92,3.0,6.0,0
0,93,1.0,-6.0,0
0,94,1.0,-1.0,0
0,95,2.0,4.0,0
0,96,1.0,-5.0,0
0,97,1.0,7.0,0
0,98,1.0,3.0,0
0,99,2.0,8.0,0
0,100,3.0,2.0,0
0,101,3.0,1.0,0
0,102,2.0,3.0,0
0,103,3.0,3.0,0
0,104,2.0,6.0,0
0,105,3.0,7.0,0
0,106,1.0,8.0,0
0,107,3.0,-5.0,0
0,108,3.0,-6.0,0
0,109,1.0,1.0,0
