Step,Entity,X_Coord,Y_Coord,Label
0,1,3.0,4.0,0
0,2,3.0,1.0,0
0,3,2.0,1.0,0
0,4,2.0,-1.0,0
0,5,2.0,4.0,0
0,6,3.0,8.0,0
0,7,3.0,-5.0,0
0,8,1.0,4.0,0
0,9,3.0,-4.0,0
0,10,2.0,-5.0,0
0,11,3.0,4.0,0
0,12,2.0,8.0,0
0,13,3.0,2.0,0
0,14,2.0,-6.0,0
0,15,2.0,2.0,0
0,16,1.0,5.0,0
0,17,3.0,3.0,0
0,18,2.0,-4.0,0
0,19,2.0,4.0,0
0,20,2.0,4.0,0
0,21,1.0,7.0,0
0,22,3.0,2.0,0
0,23,1.0,-6.0,0
0,24,3.0,1.0,0
0,25,2.0,8.0,0
0,26,3.0,8.0,0
0,27,2.0,7.0,0
0,28,3.0,-4.0,0
0,29,1.0,8.0,0
0,30,2.0,2.0,0
0,31,2.0,8.0,0
0,32,1.0,1.0,0
0,33,3.0,-3.0,0
0,34,3.0,8.0,0
0,35,3.0,2.0,0
0,36,2.0,8.0,0
0,37,2.0,2.0,0
0,38,1.0,4.0,0
0,39,3.0,2.0,0
0,40,2.0,4.0,0
0,41,3.0,-3.0,0
0,42,2.0,-2.0,0
0,43,1.0,5.0,0
0,44,2.0,1.0,0
0,45,3.0,6.0,0
0,46,1.0,1.0,0
0,47,1.0,-5.0,0
0,48,3.0,3.0,0
0,49,2.0,-1.0,0
0,50,2.0,-2.0,0
0,51,2.0,-3.0,0
0,52,3.0,2.0,0
0,53,2.0,2.0,0
0,54,2.0,2.0,0
0,55,2.0,6.0,0
0,56,2.0,-3.0,0
0,57,1.0,-5.0,0
0,58,3.0,2.0,0
0,59,1.0,7.0,0
0,60,2.0,2.0,0
0,61,1.0,-6.0,0
0,62,3.0,8.0,0
0,63,1.0,-1.0,0
0,64,1.0,5.0,0
0,65,2.0,6.0,0
0,66,3.0,8.0,0
0,67,1.0,-5.0,0
0,68,2.0,-5.0,0
0,69,1.0,8.0,0
0,70,1.0,-6.0,0
0,71,3.0,8.0,0
0,72,2.0,-5.0,0
0,73,2.0,2.0,0
0,74,3.0,8.0,0
0,75,1.0,1.0,0
0,76,2.0,1.0,0
0,77,3.0,-1.0,0
0,78,1.0,-5.0,0
0,79,1.0,4.0,0
0,80,2.0,3.0,0
0,81,3.0,-5.0,0
0,82,1.0,2.0,0
0,83,1.0,-1.0,0
0,84,2.0,8.0,0
0,85,2.0,7.0,0
0,86,3.0,6.0,0
0,87,3.0,-2.0,0
0,88,3.0,-2.0,0
0,89,2.0,8.0,0
0,90,1.0,-2.0,0
0,91,2.0,7.0,0
0,92,1.0,7.0,0
0,93,2.0,3.0,0
0,94,1.0,-2.0,0
0,95,3.0,-6.0,0
0,96,3.0,-3.0,0
0,97,1.0,2.0,0
0,98,3.0,-4.0,0
0,99,2.0,-6.0,0
0,100,1.0,6.0,0
0,101,1.0,-5.0,0
0,102,2.0,2.0,0
0,103,2.0,1.0,0
0,104,2.0,2.0,0
0,105,1.0,-3.0,0
0,106,2.0,1.0,0
0,107,1.0,8.0,0
0,108,2.0,2.0,0
0,109,2.0,7.0,0
0,110,2.0,7.0,0
0,111,2.0,-5.0,0
0,112,1.0,6.0,0
0,113,1.0,-5.0,0
0,114,3.0,6.0,0
0,115,2.0,1.0,0
0,116,2.0,-5.0,0
0,117,1.0,-2.0,0
0,118,1.0,3.0,0
0,119,2.0,7.0,0
0,120,2.0,1.0,0
0,121,2.0,-4.0,0
0,122,3.0,1.0,0
0,123,2.0,-5.0,0
0,124,2.0,-5.0,0
0,125,2.0,-4.0,0
0,126,1.0,-4.0,0
0,127,2.0,-6.0,0
0,128,3.0,-4.0,0
0,129,3.0,-2.0,0
0,130,1.0,7.0,0
0,131,2.0,6.0,0
0,132,3.0,2.0,0
0,133,3.0,8.0,0
0,134,3.0,-1.0,0
0,135,1.0,1.0,0
0,136,3.0,1.0,0
0,137,2.0,-2.0,0
0,138,3.0,2.0,0
0,139,3.0,5.0,0
