Step,Entity,X_Coord,Y_Coord,Label
0,1,2.0,-5.0,0
0,2,1.0,3.0,0
0,3,1.0,6.0,0
0,4,1.0,3.0,0
0,5,3.0,6.0,1
0,6,3.0,-5.0,1
0,7,3.0,-6.0,0
0,8,3.0,3.0,0
0,9,2.0,-2.0,0
0,10,1.0,-2.0,0
0,11,2.0,4.0,0
0,12,1.0,4.0,0
0,13,3.0,-3.0,1
0,14,3.0,-6.0,0
0,15,3.0,6.0,0
0,16,2.0,-4.0,0
0,17,1.0,-2.0,0
0,18,3.0,4.0,0
0,19,3.0,7.0,0
0,20,3.0,1.0,1
0,21,2.0,1.0,0
0,22,3.0,6.0,1
0,23,2.0,-3.0,0
0,24,2.0,6.0,0
0,25,2.0,6.0,0
0,26,2.0,6.0,0
0,27,1.0,-1.0,0
0,28,2.0,-6.0,0
0,29,1.0,4.0,0
0,30,3.0,-5.0,0
0,31,2.0,-3.0,0
0,32,1.0,-4.0,1
0,33,1.0,7.0,0
0,34,1.0,3.0,0
0,35,3.0,1.0,0
0,36,3.0,-1.0,0
0,37,3.0,-4.0,0
0,38,2.0,1.0,0
0,39,2.0,6.0,0
0,40,1.0,1.0,0
0,41,2.0,7.0,0
0,42,1.0,-6.0,0
0,43,1.0,7.0,0
0,44,1.0,1.0,0
0,45,1.0,7.0,0
0,46,1.0,-1.0,0
0,47,1.0,-1.0,0
0,48,2.0,-1.0,1
0,49,2.0,-2.0,0
0,50,3.0,8.0,0
0,51,2.0,-1.0,0
0,52,1.0,-2.0,0
0,53,1.0,1.0,0
0,54,3.0,-1.0,0
0,55,3.0,-1.0,0
0,56,1.0,3.0,0
0,57,1.0,-4.0,0
0,58,3.0,-5.0,0
0,59,1.0,-3.0,0
0,60,1.0,3.0,0
0,61,1.0,-1.0,0
0,62,3.0,-2.0,0
0,63,1.0,-3.0,0
0,64,3.0,-1.0,0
0,65,3.0,-1.0,0
0,66,1.0,-5.0,0
0,67,2.0,-5.0,0
0,68,2.0,7.0,0
0,69,1.0,6.0,0
0,70,1.0,3.0,1
0,71,2.0,6.0,0
0,72,1.0,1.0,0
0,73,1.0,2.0,0
0,74,3.0,-2.0,1
0,75,2.0,-5.0,1
0,76,2.0,-4.0,0
0,77,2.0,6.0,1
0,78,2.0,-2.0,0
0,79,2.0,-1.0,1
0,80,1.0,1.0,0
0,81,2.0,-2.0,1
0,82,3.0,-3.0,0
0,83,2.0,2.0,0
0,84,2.0,4.0,0
0,85,3.0,1.0,1
0,86,3.0,-1.0,0
0,87,1.0,7.0,0
0,88,1.0,-2.0,0
0,89,2.0,7.0,0
0,90,1.0,1.0,1
0,91,1.0,1.0,0
0,92,2.0,-2.0,0
0,93,3.0,6.0,1
0,94,2.0,3.0,1
0,95,2.0,-4.0,1
0,96,2.0,-1.0,0
0,97,2.0,4.0,0
0,98,3.0,-2.0,0
0,99,2.0,-1.0,0
0,100,2.0,6.0,0
0,101,3.0,-1.0,0
0,102,2.0,-1.0,0
0,103,1.0,-3.0,1
0,104,2.0,-1.0,0
0,105,2.0,2.0,0
0,106,1.0,-6.0,1
0,107,3.0,-6.0,0
0,108,2.0,-3.0,0
0,109,1.0,-3.0,0
0,110,3.0,4.0,1
0,111,1.0,-2.0,0
0,112,1.0,3.0,0
0,113,2.0,-1.0,0
0,114,3.0,4.0,0
0,115,2.0,8.0,1
0,116,2.0,4.0,0
0,117,2.0,3.0,0
0,118,2.0,6.0,0
0,119,3.0,5.0,0
0,120,3.0,6.0,0
0,121,3.0,7.0,0
0,122,2.0,3.0,0
0,123,1.0,5.0,1
0,124,3.0,8.0,0
0,125,2.0,4.0,0
0,126,1.0,2.0,1
0,127,3.0,1.0,0
0,128,2.0,-5.0,0
0,129,1.0,-2.0,0
0,130,3.0,1.0,1
0,131,3.0,3.0,0
0,132,3.0,4.0,1
0,133,1.0,6.0,1
0,134,1.0,6.0,0
0,135,1.0,7.0,0
0,136,2.0,-3.0,0
0,137,3.0,-6.0,0
0,138,3.0,2.0,0
0,139,3.0,4.0,0
0,140,3.0,-2.0,0
0,141,1.0,3.0,0
0,142,3.0,5.0,1
0,143,3.0,-5.0,0
0,144,2.0,2.0,0
0,145,3.0,-4.0,0
0,146,1.0,7.0,1
0,147,3.0,1.0,0
0,148,1.0,8.0,1
0,149,3.0,-6.0,1
0,150,3.0,5.0,0
0,151,1.0,2.0,0
0,152,3.0,-3.0,0
0,153,3.0,-2.0,0
0,154,2.0,-6.0,0
0,155,1.0,3.0,0
0,156,1.0,-6.0,0
0,157,1.0,8.0,0
0,158,1.0,8.0,0
0,159,1.0,2.0,0
0,160,3.0,-5.0,0
0,161,1.0,1.0,0
0,162,2.0,6.0,0
0,163,3.0,-6.0,1
0,164,1.0,4.0,1
0,165,2.0,-3.0,0
0,166,1.0,-2.0,0
0,167,2.0,6.0,0
0,168,3.0,-4.0,0
0,169,1.0,-6.0,0
0,170,2.0,5.0,0
0,171,3.0,3.0,0
0,172,1.0,5.0,0
0,173,3.0,2.0,1
0,174,3.0,-3.0,0
0,175,2.0,1.0,1
0,176,3.0,7.0,0
0,177,2.0,-2.0,1
0,178,3.0,5.0,0
0,179,2.0,-5.0,1
