Step,Entity,X_Coord,Y_Coord,Label
0,1,2.0,-5.0,0
0,2,3.0,7.0,0
0,3,2.0,8.0,0
0,4,3.0,4.0,0
0,5,2.0,4.0,0
0,6,2.0,7.0,0
0,7,2.0,2.0,0
0,8,1.0,-4.0,0
0,9,3.0,7.0,0
0,10,1.0,-5.0,0
0,11,3.0,2.0,0
0,12,3.0,-2.0,0
0,13,2.0,1.0,0
0,14,3.0,-3.0,0
0,15,3.0,-2.0,0
0,16,2.0,7.0,0
0,17,2.0,7.0,0
0,18,1.0,1.0,0
0,19,3.0,-3.0,0
0,20,2.0,6.0,0
0,21,3.0,-3.0,0
0,22,3.0,3.0,0
0,23,3.0,-1.0,0
0,24,3.0,5.0,0
0,25,2.0,4.0,0
0,26,1.0,-5.0,0
0,27,2.0,-6.0,0
0,28,1.0,3.0,0
0,29,1.0,7.0,0
0,30,1.0,2.0,0
0,31,1.0,-3.0,0
0,32,2.0,-5.0,0
0,33,3.0,4.0,0
0,34,1.0,5.0,0
0,35,1.0,-2.0,0
0,36,2.0,6.0,0
0,37,1.0,8.0,0
0,38,1.0,-1.0,0
0,39,2.0,8.0,0
0,40,2.0,5.0,0
0,41,1.0,2.0,0
0,42,1.0,-4.0,0
0,43,3.0,6.0,0
0,44,1.0,8.0,0
0,45,3.0,6.0,0
0,46,1.0,-2.0,0
0,47,2.0,-5.0,0
0,48,2.0,7.0,0
0,49,2.0,7.0,0
0,50,2.0,7.0,0
0,51,2.0,6.0,0
0,52,1.0,3.0,0
0,53,2.0,-4.0,0
0,54,1.0,8.0,0
0,55,2.0,-6.0,0
0,56,3.0,-5.0,0
0,57,1.0,1.0,0
0,58,1.0,-5.0,0
0,59,2.0,6.0,0
0,60,2.0,-3.0,0
0,61,2.0,5.0,0
0,62,1.0,4.0,0
0,63,2.0,4.0,0
0,64,2.0,-5.0,0
0,65,2.0,8.0,0
0,66,3.0,-4.0,0
0,67,3.0,-2.0,0
0,68,1.0,2.0,0
0,69,1.0,4.0,0
0,70,3.0,-3.0,0
0,71,2.0,6.0,0
0,72,3.0,7.0,0
0,73,2.0,-3.0,0
0,74,2.0,5.0,0
0,75,2.0,6.0,0
0,76,3.0,6.0,0
0,77,1.0,-2.0,0
0,78,1.0,-3.0,0
0,79,1.0,-5.0,0
0,80,2.0,-1.0,0
0,81,1.0,-1.0,0
0,82,1.0,1.0,0
0,83,3.0,-1.0,0
0,84,2.0,5.0,0
0,85,1.0,-4.0,0
0,86,3.0,1.0,0
0,87,2.0,3.0,0
0,88,3.0,-6.0,0
0,89,3.0,-4.0,0
0,90,1.0,-5.0,0
0,91,1.0,2.0,0
0,92,1.0,2.0,0
0,93,2.0,4.0,0
0,94,3.0,-4.0,0
0,95,1.0,-1.0,0
0,96,3.0,3.0,0
0,97,3.0,-2.0,0
0,98,2.0,-6.0,0
0,99,3.0,1.0,0
0,100,1.0,2.0,0
0,101,3.0,6.0,0
0,102,3.0,-5.0,0
0,103,1.0,-3.0,0
0,104,1.0,2.0,0
0,105,2.0,2.0,0
0,106,1.0,-3.0,0
0,107,1.0,2.0,0
0,108,2.0,4.0,0
0,109,3.0,7.0,0
0,110,1.0,-2.0,0
0,111,1.0,-4.0,0
0,112,3.0,6.0,0
0,113,1.0,-5.0,0
0,114,2.0,-6.0,0
0,115,3.0,-4.0,0
0,116,3.0,-2.0,0
0,117,2.0,-6.0,0
0,118,3.0,3.0,0
0,119,1.0,2.0,0
0,120,1.0,2.0,0
0,121,1.0,-3.0,0
0,122,2.0,-6.0,0
0,123,1.0,5.0,0
0,124,2.0,1.0,0
0,125,2.0,7.0,0
0,126,3.0,2.0,0
0,127,3.0,-3.0,0
0,128,1.0,7.0,0
0,129,3.0,-1.0,0
0,130,1.0,-6.0,0
0,131,2.0,-3.0,0
0,132,3.0,4.0,0
0,133,2.0,-5.0,0
0,134,2.0,-2.0,0
0,135,2.0,-1.0,0
0,136,2.0,-1.0,0
0,137,3.0,4.0,0
0,138,2.0,-1.0,0
0,139,2.0,-3.0,0
0,140,1.0,3.0,0
0,141,1.0,3.0,0
0,142,1.0,1.0,0
0,143,3.0,8.0,0
0,144,3.0,6.0,0
0,145,3.0,6.0,0
0,146,2.0,4.0,0
0,147,3.0,-5.0,0
0,148,3.0,-3.0,0
0,149,1.0,1.0,0
0,150,2.0,2.0,0
0,151,1.0,-5.0,0
0,152,3.0,-6.0,0
0,153,2.0,5.0,0
0,154,1.0,4.0,0
0,155,1.0,-2.0,0
0,156,2.0,-3.0,0
0,157,3.0,-6.0,0
0,158,1.0,2.0,0
0,159,3.0,-5.0,0
0,160,3.0,8.0,0
0,161,2.0,6.0,0
0,162,3.0,7.0,0
0,163,3.0,3.0,0
0,164,3.0,8.0,0
0,165,2.0,-5.0,0
0,166,2.0,8.0,0
0,167,3.0,7.0,0
0,168,1.0,-1.0,0
0,169,3.0,1.0,0
0,170,1.0,-6.0,0
0,171,3.0,4.0,0
0,172,1.0,-2.0,0
0,173,2.0,1.0,0
0,174,1.0,4.0,0
0,175,3.0,7.0,0
0,176,3.0,-6.0,0
0,177,2.0,-5.0,0
0,178,3.0,-4.0,0
0,179,3.0,-1.0,0
0,180,1.0,8.0,0
0,181,3.0,2.0,0
0,182,1.0,-1.0,0
0,183,3.0,-2.0,0
0,184,2.0,-6.0,0
0,185,3.0,8.0,0
0,186,1.0,-2.0,0
0,187,1.0,7.0,0
0,188,2.0,2.0,0
0,189,1.0,-4.0,0
0,190,2.0,-2.0,0
0,191,2.0,-2.0,0
0,192,3.0,-3.0,0
0,193,3.0,3.0,0
0,194,1.0,8.0,0
0,195,1.0,-4.0,0
0,196,3.0,-6.0,0
0,197,3.0,5.0,0
0,198,3.0,3.0,0
0,199,2.0,5.0,0
0,200,2.0,-1.0,0
0,201,2.0,2.0,0
0,202,3.0,-2.0,0
0,203,2.0,-6.0,0
0,204,1.0,-2.0,0
0,205,3.0,-4.0,0
0,206,1.0,-2.0,0
0,207,3.0,7.0,0
0,208,2.0,-5.0,0
0,209,1.0,7.0,0
0,210,2.0,8.0,0
0,211,2.0,-2.0,0
0,212,2.0,-4.0,0
0,213,3.0,1.0,0
0,214,1.0,-6.0,0
0,215,2.0,4.0,0
0,216,1.0,-5.0,0
0,217,1.0,3.0,0
0,218,1.0,-1.0,0
0,219,3.0,1.0,0
0,220,3.0,5.0,0
0,221,2.0,-2.0,0
0,222,1.0,-5.0,0
0,223,1.0,1.0,0
0,224,2.0,-1.0,0
0,225,1.0,5.0,0
0,226,2.0,5.0,0
0,227,2.0,-6.0,0
0,228,3.0,8.0,0
0,229,2.0,-1.0,0
0,230,3.0,3.0,0
0,231,2.0,4.0,0
0,232,3.0,2.0,0
0,233,1.0,5.0,0
0,234,1.0,-5.0,0
0,235,1.0,-4.0,0
0,236,1.0,6.0,0
0,237,3.0,8.0,0
0,238,1.0,3.0,0
0,239,1.0,1.0,0
0,240,3.0,-2.0,0
0,241,1.0,5.0,0
0,242,2.0,5.0,0
0,243,2.0,6.0,0
0,244,2.0,7.0,0
0,245,2.0,-6.0,0
0,246,3.0,-6.0,0
0,247,3.0,-3.0,0
0,248,2.0,4.0,0
0,249,3.0,-2.0,0
0,250,1.0,3.0,0
0,251,1.0,5.0,0
0,252,2.0,-4.0,0
0,253,2.0,6.0,0
0,254,3.0,-4.0,0
0,255,2.0,7.0,0
0,256,1.0,4.0,0
0,257,1.0,3.0,0
0,258,1.0,-2.0,0
0,259,2.0,4.0,0
0,260,3.0,6.0,0
0,261,3.0,-2.0,0
0,262,3.0,2.0,0
0,263,3.0,1.0,0
0,264,2.0,7.0,0
0,265,3.0,5.0,0
0,266,2.0,6.0,0
0,267,1.0,1.0,0
0,268,1.0,8.0,0
0,269,2.0,5.0,0
0,270,1.0,4.0,0
0,271,1.0,8.0,0
0,272,3.0,-6.0,0
0,273,1.0,-5.0,0
0,274,1.0,1.0,0
0,275,1.0,4.0,0
0,276,2.0,7.0,0
0,277,1.0,2.0,0
0,278,3.0,8.0,0
0,279,3.0,-4.0,0
0,280,1.0,-5.0,0
0,281,1.0,-6.0,0
0,282,3.0,-6.0,0
0,283,3.0,-2.0,0
0,284,2.0,6.0,0
0,285,1.0,6.0,0
0,286,2.0,-3.0,0
0,287,2.0,-6.0,0
0,288,1.0,-1.0,0
0,289,3.0,-4.0,0
0,290,1.0,-3.0,0
0,291,2.0,2.0,0
0,292,3.0,4.0,0
0,293,2.0,5.0,0
0,294,2.0,3.0,0
0,295,1.0,-4.0,0
0,296,1.0,7.0,0
0,297,3.0,3.0,0
0,298,3.0,4.0,0
0,299,3.0,-6.0,0
0,300,3.0,3.0,0
0,301,3.0,6.0,0
0,302,3.0,-4.0,0
0,303,1.0,2.0,0
0,304,2.0,-2.0,0
0,305,1.0,5.0,0
0,306,1.0,-1.0,0
0,307,1.0,-2.0,0
0,308,1.0,8.0,0
0,309,2.0,3.0,0
0,310,1.0,8.0,0
0,311,2.0,5.0,0
0,312,1.0,1.0,0
0,313,2.0,7.0,0
0,314,1.0,-1.0,0
0,315,3.0,5.0,0
0,316,1.0,-2.0,0
0,317,3.0,5.0,0
0,318,3.0,3.0,0
0,319,3.0,-6.0,0
0,320,2.0,-2.0,0
0,321,3.0,-2.0,0
0,322,2.0,5.0,0
0,323,3.0,-4.0,0
0,324,2.0,4.0,0
0,325,1.0,8.0,0
0,326,3.0,-5.0,0
0,327,2.0,3.0,0
0,328,3.0,6.0,0
0,329,2.0,-3.0,0
0,330,3.0,8.0,0
0,331,2.0,7.0,0
0,332,3.0,4.0,0
0,333,2.0,4.0,0
0,334,2.0,4.0,0
0,335,1.0,1.0,0
0,336,2.0,2.0,0
0,337,2.0,1.0,0
0,338,1.0,5.0,0
0,339,1.0,-5.0,0
0,340,3.0,1.0,0
0,341,2.0,8.0,0
0,342,1.0,1.0,0
0,343,1.0,8.0,0
0,344,1.0,7.0,0
0,345,3.0,4.0,0
0,346,1.0,-2.0,0
0,347,1.0,-6.0,0
0,348,3.0,4.0,0
0,349,1.0,7.0,0
0,350,3.0,5.0,0
0,351,1.0,-1.0,0
0,352,1.0,5.0,0
0,353,3.0,-4.0,0
0,354,3.0,2.0,0
0,355,1.0,7.0,0
0,356,2.0,1.0,0
0,357,1.0,-1.0,0
0,358,1.0,-1.0,0
0,359,3.0,8.0,0
0,360,2.0,8.0,0
0,361,1.0,1.0,0
0,362,2.0,8.0,0
0,363,1.0,-1.0,0
0,364,1.0,-4.0,0
0,365,2.0,5.0,0
0,366,3.0,-5.0,0
0,367,1.0,3.0,0
0,368,2.0,-2.0,0
