Step,Entity,X_Coord,Y_Coord,Label
0,1,1.0,-2.0,0
0,2,2.0,8.0,0
0,3,1.0,7.0,0
0,4,1.0,-1.0,0
0,5,2.0,4.0,0
0,6,3.0,8.0,0
0,7,3.0,-5.0,0
0,8,1.0,4.0,0
0,9,3.0,-4.0,0
0,10,2.0,-5.0,0
0,11,3.0,4.0,0
0,12,2.0,8.0,0
0,13,3.0,2.0,0
0,14,2.0,-6.0,0
0,15,2.0,2.0,0
0,16,1.0,5.0,0
0,17,3.0,3.0,0
0,18,2.0,-4.0,0
0,19,2.0,4.0,0
0,20,2.0,4.0,0
0,21,1.0,7.0,0
0,22,3.0,2.0,0
0,23,1.0,-6.0,0
0,24,3.0,1.0,0
0,25,2.0,8.0,0
0,26,3.0,8.0,0
0,27,2.0,7.0,0
0,28,3.0,-4.0,0
0,29,1.0,8.0,0
0,30,2.0,2.0,0
0,31,2.0,8.0,0
0,32,1.0,1.0,0
0,33,3.0,-3.0,0
0,34,3.0,8.0,0
0,35,3.0,2.0,0
0,36,2.0,8.0,0
0,37,2.0,2.0,0
0,38,1.0,4.0,0
0,39,3.0,2.0,0
0,40,2.0,4.0,0
0,41,3.0,-3.0,0
0,42,2.0,-2.0,0
0,43,1.0,5.0,0
0,44,2.0,1.0,0
0,45,3.0,6.0,0
0,46,1.0,1.0,0
0,47,1.0,-5.0,0
0,48,3.0,3.0,0
0,49,2.0,-1.0,0
0,50,2.0,-2.0,0
0,51,2.0,-3.0,0
0,52,3.0,2.0,0
0,53,2.0,2.0,0
0,54,2.0,2.0,0
0,55,2.0,6.0,0
1,1,4.0,2.0,0
1,2,5.0,9.0,0
1,3,3.0,8.0,0
1,4,3.0,-2.0,0
1,5,5.0,5.0,0
1,6,6.0,6.0,0
1,7,5.0,-11.0,0
1,8,3.0,2.0,0
1,9,6.0,-5.0,0
1,10,5.0,3.0,0
1,11,6.0,2.0,0
1,12,5.0,15.0,0
1,13,4.0,6.0,0
1,14,3.0,-1.0,0
1,15,5.0,4.0,0
1,16,3.0,4.0,0
1,17,4.0,10.0,0
1,18,3.0,-8.0,0
1,19,4.0,11.0,0
1,20,3.0,10.0,0
1,21,2.0,9.0,0
1,22,5.0,3.0,0
1,23,2.0,-8.0,0
1,24,4.0,-4.0,0
1,25,5.0,11.0,0
1,26,4.0,7.0,0
1,27,3.0,6.0,0
1,28,6.0,1.0,0
1,29,4.0,9.0,0
1,30,5.0,-3.0,0
1,31,5.0,16.0,0
1,32,3.0,7.0,0
1,33,6.0,-5.0,0
1,34,5.0,3.0,0
1,35,5.0,-2.0,0
1,36,3.0,11.0,0
1,37,4.0,9.0,0
1,38,2.0,-2.0,0
1,39,4.0,6.0,0
1,40,4.0,7.0,0
1,41,6.0,3.0,0
1,42,5.0,0.0,0
1,43,3.0,4.0,0
1,44,3.0,3.0,0
1,45,4.0,14.0,0
1,46,4.0,0.0,0
1,47,2.0,1.0,0
1,48,6.0,0.0,0
1,49,4.0,4.0,0
1,50,3.0,-8.0,0
1,51,4.0,-5.0,0
1,52,4.0,6.0,0
1,53,4.0,0.0,0
1,54,5.0,4.0,0
1,55,5.0,1.0,0
2,1,7.0,-1.0,0
2,2,6.0,13.0,0
2,3,6.0,4.0,0
2,4,5.0,-4.0,0
2,5,6.0,9.0,0
2,6,9.0,5.0,0
2,7,7.0,-17.0,0
2,8,6.0,4.0,0
2,9,8.0,-8.0,0
2,10,6.0,-1.0,0
2,11,7.0,3.0,0
2,12,7.0,9.0,0
2,13,6.0,1.0,0
2,14,6.0,3.0,0
2,15,8.0,3.0,0
2,16,6.0,8.0,0
2,17,7.0,8.0,0
2,18,6.0,-10.0,0
2,19,7.0,12.0,0
2,20,6.0,6.0,0
2,21,3.0,15.0,0
2,22,7.0,8.0,0
2,23,4.0,-6.0,0
2,24,6.0,-10.0,0
2,25,8.0,6.0,0
2,26,5.0,6.0,0
2,27,4.0,3.0,0
2,28,7.0,6.0,0
2,29,6.0,14.0,0
2,30,6.0,-4.0,0
2,31,7.0,12.0,0
2,32,5.0,5.0,0
2,33,8.0,-7.0,0
2,34,6.0,2.0,0
2,35,7.0,-6.0,0
2,36,4.0,13.0,0
2,37,5.0,13.0,0
2,38,4.0,-1.0,0
2,39,6.0,11.0,0
2,40,7.0,13.0,0
2,41,7.0,-3.0,0
2,42,8.0,5.0,0
2,43,5.0,-1.0,0
2,44,4.0,0.0,0
2,45,7.0,21.0,0
2,46,7.0,-3.0,0
2,47,5.0,-2.0,0
2,48,7.0,8.0,0
2,49,5.0,6.0,0
2,50,6.0,-1.0,0
2,51,6.0,-9.0,0
2,52,5.0,5.0,0
2,53,5.0,4.0,0
2,54,8.0,6.0,0
2,55,8.0,0.0,0
3,1,8.0,5.0,0
3,2,9.0,9.0,0
3,3,9.0,7.0,0
3,4,7.0,-8.0,0
3,5,7.0,14.0,0
3,6,10.0,13.0,0
3,7,8.0,-21.0,0
3,8,8.0,11.0,0
3,9,9.0,-14.0,0
3,10,8.0,-3.0,0
3,11,8.0,1.0,0
3,12,10.0,11.0,0
3,13,9.0,0.0,0
3,14,7.0,-1.0,0
3,15,10.0,-1.0,0
3,16,8.0,6.0,0
3,17,9.0,14.0,0
3,18,7.0,-5.0,0
3,19,10.0,16.0,0
3,20,8.0,3.0,0
3,21,4.0,11.0,0
3,22,8.0,4.0,0
3,23,5.0,0.0,0
3,24,7.0,-8.0,0
3,25,9.0,9.0,0
3,26,7.0,0.0,0
3,27,5.0,-1.0,0
3,28,9.0,12.0,0
3,29,9.0,16.0,0
3,30,9.0,-1.0,0
3,31,10.0,20.0,0
3,32,6.0,8.0,0
3,33,9.0,-6.0,0
3,34,7.0,-3.0,0
3,35,8.0,-10.0,0
3,36,5.0,19.0,0
3,37,6.0,15.0,0
3,38,6.0,-7.0,0
3,39,8.0,14.0,0
3,40,10.0,17.0,0
3,41,8.0,2.0,0
3,42,10.0,8.0,0
3,43,6.0,-6.0,0
3,44,6.0,1.0,0
3,45,9.0,27.0,0
3,46,8.0,-1.0,0
3,47,8.0,5.0,0
3,48,10.0,15.0,0
3,49,7.0,1.0,0
3,50,8.0,7.0,0
3,51,9.0,-12.0,0
3,52,8.0,13.0,0
3,53,8.0,7.0,0
3,54,9.0,12.0,0
3,55,10.0,5.0,0
4,1,10.0,3.0,0
4,2,11.0,3.0,0
4,3,10.0,3.0,0
4,4,9.0,0.0,0
4,5,8.0,11.0,0
4,6,11.0,18.0,0
4,7,9.0,-25.0,0
4,8,10.0,14.0,0
4,9,12.0,-6.0,0
4,10,11.0,3.0,0
4,11,9.0,8.0,0
4,12,13.0,17.0,0
4,13,11.0,7.0,0
4,14,8.0,-2.0,0
4,15,13.0,2.0,0
4,16,10.0,2.0,0
4,17,11.0,9.0,0
4,18,9.0,-3.0,0
4,19,13.0,23.0,0
4,20,11.0,-3.0,0
4,21,5.0,19.0,0
4,22,10.0,9.0,0
4,23,8.0,8.0,0
4,24,10.0,-6.0,0
4,25,11.0,8.0,0
4,26,9.0,-5.0,0
4,27,8.0,-4.0,0
4,28,11.0,9.0,0
4,29,12.0,24.0,0
4,30,10.0,1.0,0
4,31,13.0,28.0,0
4,32,7.0,5.0,0
4,33,10.0,-10.0,0
4,34,9.0,-2.0,0
4,35,10.0,-11.0,0
4,36,8.0,15.0,0
4,37,8.0,12.0,0
4,38,7.0,-5.0,0
4,39,10.0,22.0,0
4,40,13.0,23.0,0
4,41,9.0,4.0,0
4,42,11.0,2.0,0
4,43,8.0,-9.0,0
4,44,9.0,-5.0,0
4,45,11.0,23.0,0
4,46,11.0,-2.0,0
4,47,9.0,0.0,0
4,48,12.0,9.0,0
4,49,9.0,-4.0,0
4,50,11.0,6.0,0
4,51,11.0,-15.0,0
4,52,9.0,16.0,0
4,53,11.0,9.0,0
4,54,10.0,10.0,0
4,55,13.0,13.0,0
5,1,13.0,4.0,0
5,2,13.0,-2.0,0
5,3,13.0,10.0,0
5,4,11.0,-2.0,0
5,5,10.0,13.0,0
5,6,14.0,22.0,0
5,7,10.0,-20.0,0
5,8,13.0,13.0,0
5,9,14.0,-3.0,0
5,10,13.0,10.0,0
5,11,12.0,6.0,0
