Step,Entity,X_Coord,Y_Coord,Label
0,1,3.0,2.0,0
0,2,2.0,2.0,0
0,3,2.0,5.0,0
0,4,1.0,-6.0,0
0,5,1.0,-5.0,0
0,6,3.0,-6.0,0
0,7,1.0,4.0,0
0,8,1.0,5.0,0
0,9,3.0,-6.0,0
0,10,3.0,-5.0,0
0,11,1.0,7.0,0
0,12,2.0,-6.0,0
0,13,2.0,-4.0,0
0,14,3.0,3.0,0
0,15,1.0,1.0,0
0,16,3.0,-5.0,0
0,17,1.0,4.0,1
0,18,3.0,-1.0,0
0,19,1.0,2.0,0
0,20,2.0,6.0,0
0,21,1.0,-5.0,0
0,22,3.0,-4.0,0
0,23,2.0,8.0,0
0,24,2.0,6.0,0
0,25,1.0,-1.0,0
0,26,2.0,-3.0,0
0,27,3.0,5.0,0
0,28,2.0,5.0,0
0,29,2.0,4.0,0
0,30,1.0,-3.0,0
0,31,1.0,2.0,0
0,32,2.0,-6.0,0
0,33,2.0,-5.0,0
0,34,3.0,-6.0,0
0,35,1.0,-4.0,1
0,36,3.0,5.0,0
0,37,1.0,4.0,0
0,38,3.0,2.0,0
0,39,1.0,-5.0,0
0,40,2.0,7.0,0
0,41,2.0,-4.0,0
0,42,2.0,4.0,0
0,43,3.0,-5.0,0
0,44,3.0,-1.0,0
0,45,3.0,3.0,0
0,46,3.0,-3.0,0
0,47,2.0,1.0,0
0,48,2.0,8.0,0
0,49,2.0,4.0,0
0,50,1.0,2.0,0
0,51,1.0,8.0,0
0,52,1.0,2.0,0
0,53,1.0,-1.0,0
0,54,3.0,2.0,0
0,55,2.0,4.0,0
0,56,2.0,5.0,0
0,57,2.0,-1.0,0
0,58,1.0,-6.0,0
0,59,3.0,1.0,1
0,60,3.0,-5.0,0
0,61,1.0,6.0,0
0,62,1.0,-2.0,0
0,63,3.0,1.0,0
0,64,1.0,5.0,0
0,65,3.0,-4.0,0
0,66,1.0,5.0,0
0,67,2.0,-4.0,0
0,68,2.0,-1.0,0
0,69,3.0,4.0,0
0,70,3.0,1.0,0
0,71,3.0,-4.0,0
0,72,3.0,8.0,0
0,73,2.0,3.0,0
0,74,2.0,7.0,0
0,75,1.0,5.0,0
0,76,3.0,8.0,0
0,77,3.0,-4.0,0
0,78,2.0,8.0,0
0,79,3.0,-5.0,0
0,80,3.0,-1.0,0
0,81,3.0,6.0,0
0,82,1.0,-4.0,0
0,83,1.0,-3.0,0
0,84,1.0,2.0,0
0,85,2.0,-3.0,0
0,86,3.0,-1.0,0
0,87,2.0,5.0,0
0,88,1.0,-2.0,0
0,89,3.0,-3.0,0
0,90,1.0,7.0,1
0,91,3.0,2.0,0
0,92,1.0,4.0,0
0,93,1.0,1.0,0
0,94,3.0,-4.0,0
0,95,3.0,5.0,0
0,96,2.0,5.0,0
0,97,1.0,-1.0,0
0,98,3.0,3.0,0
0,99,3.0,3.0,0
0,100,3.0,1.0,0
0,101,2.0,2.0,0
0,102,3.0,-1.0,0
0,103,1.0,-5.0,0
0,104,3.0,2.0,0
0,105,2.0,-2.0,0
0,106,3.0,3.0,0
0,107,1.0,-4.0,0
0,108,2.0,-5.0,0
0,109,2.0,8.0,0
0,110,2.0,4.0,0
0,111,1.0,-1.0,0
0,112,1.0,-1.0,0
0,113,2.0,-6.0,0
0,114,3.0,3.0,0
0,115,3.0,-1.0,0
0,116,2.0,-3.0,0
0,117,3.0,7.0,0
0,118,2.0,6.0,0
0,119,3.0,-2.0,0
0,120,3.0,8.0,0
0,121,2.0,6.0,0
0,122,1.0,1.0,0
0,123,3.0,8.0,0
0,124,2.0,5.0,0
0,125,2.0,-6.0,0
0,126,1.0,6.0,0
0,127,2.0,5.0,0
0,128,3.0,1.0,0
0,129,3.0,6.0,0
0,130,3.0,5.0,0
0,131,3.0,3.0,0
0,132,1.0,-6.0,0
0,133,1.0,2.0,0
0,134,2.0,-1.0,0
0,135,3.0,7.0,0
0,136,1.0,-1.0,0
0,137,3.0,7.0,0
0,138,1.0,6.0,0
0,139,3.0,3.0,0
0,140,3.0,-4.0,0
0,141,2.0,-2.0,0
0,142,2.0,-5.0,0
0,143,3.0,1.0,0
0,144,1.0,-4.0,0
0,145,2.0,-1.0,0
0,146,1.0,4.0,1
0,147,3.0,-6.0,0
0,148,2.0,3.0,0
0,149,1.0,-1.0,0
0,150,3.0,-6.0,0
0,151,2.0,-6.0,0
0,152,2.0,5.0,0
0,153,3.0,-1.0,0
0,154,1.0,4.0,0
0,155,1.0,3.0,0
0,156,3.0,2.0,0
0,157,3.0,4.0,0
0,158,3.0,8.0,0
0,159,1.0,5.0,0
0,160,1.0,-3.0,0
0,161,3.0,2.0,0
0,162,1.0,6.0,0
0,163,3.0,2.0,0
0,164,2.0,8.0,0
0,165,2.0,8.0,0
0,166,1.0,-2.0,0
0,167,1.0,4.0,0
0,168,2.0,2.0,0
0,169,2.0,-2.0,0
0,170,1.0,4.0,0
0,171,2.0,-5.0,0
0,172,2.0,-1.0,0
0,173,2.0,7.0,0
0,174,1.0,6.0,0
0,175,2.0,-2.0,0
0,176,1.0,-3.0,0
0,177,2.0,-6.0,0
0,178,1.0,8.0,0
0,179,1.0,-4.0,0
0,180,1.0,5.0,0
0,181,1.0,5.0,0
0,182,3.0,4.0,0
0,183,3.0,-1.0,0
0,184,3.0,-1.0,0
0,185,1.0,4.0,0
0,186,1.0,5.0,0
0,187,2.0,7.0,0
0,188,2.0,1.0,1
0,189,2.0,-5.0,0
0,190,1.0,6.0,0
0,191,1.0,8.0,0
0,192,1.0,-4.0,0
0,193,1.0,2.0,0
0,194,3.0,4.0,0
0,195,3.0,5.0,0
0,196,2.0,6.0,0
0,197,1.0,3.0,0
0,198,2.0,-4.0,0
0,199,3.0,6.0,0
0,200,2.0,-2.0,0
0,201,2.0,-6.0,0
0,202,2.0,8.0,0
0,203,1.0,-1.0,0
0,204,1.0,4.0,0
0,205,3.0,7.0,0
0,206,3.0,-4.0,0
0,207,1.0,7.0,0
0,208,1.0,4.0,0
0,209,1.0,7.0,0
0,210,2.0,-3.0,0
0,211,2.0,-5.0,0
0,212,1.0,-3.0,0
0,213,2.0,3.0,0
0,214,2.0,5.0,0
0,215,3.0,-2.0,0
0,216,2.0,1.0,0
0,217,2.0,-4.0,0
0,218,1.0,6.0,0
0,219,3.0,6.0,0
0,220,3.0,-5.0,0
0,221,2.0,3.0,0
0,222,3.0,8.0,0
0,223,2.0,5.0,0
0,224,2.0,-4.0,0
0,225,2.0,-2.0,0
0,226,1.0,2.0,0
0,227,3.0,-1.0,0
0,228,2.0,1.0,0
0,229,1.0,-1.0,0
0,230,3.0,6.0,0
0,231,1.0,4.0,0
0,232,3.0,8.0,0
0,233,3.0,3.0,0
0,234,1.0,3.0,0
0,235,3.0,-4.0,0
0,236,3.0,-6.0,0
0,237,3.0,-1.0,0
0,238,2.0,3.0,0
0,239,1.0,7.0,0
0,240,1.0,7.0,0
0,241,2.0,5.0,0
0,242,1.0,3.0,0
0,243,2.0,1.0,0
0,244,1.0,5.0,0
0,245,2.0,-5.0,0
0,246,1.0,-5.0,0
0,247,2.0,5.0,0
0,248,2.0,-6.0,0
0,249,1.0,-3.0,0
0,250,2.0,2.0,0
0,251,1.0,5.0,0
0,252,2.0,3.0,0
0,253,3.0,8.0,0
0,254,3.0,5.0,0
0,255,2.0,6.0,0
0,256,3.0,8.0,1
0,257,3.0,5.0,0
0,258,1.0,2.0,0
0,259,3.0,1.0,0
0,260,2.0,2.0,0
0,261,3.0,8.0,0
0,262,3.0,8.0,0
0,263,2.0,-2.0,0
0,264,2.0,7.0,0
0,265,1.0,1.0,0
0,266,3.0,-3.0,0
0,267,2.0,6.0,0
0,268,3.0,4.0,0
0,269,1.0,-2.0,0
0,270,1.0,4.0,0
0,271,2.0,-4.0,0
0,272,3.0,1.0,0
0,273,2.0,-4.0,0
0,274,2.0,-1.0,0
0,275,1.0,1.0,0
0,276,3.0,7.0,0
0,277,1.0,-5.0,0
0,278,1.0,5.0,1
0,279,2.0,4.0,0
0,280,1.0,-5.0,0
0,281,2.0,6.0,0
0,282,1.0,-1.0,0
0,283,2.0,1.0,0
0,284,1.0,6.0,0
0,285,2.0,4.0,0
0,286,3.0,-2.0,0
0,287,3.0,8.0,0
0,288,3.0,5.0,0
0,289,3.0,1.0,0
0,290,3.0,-3.0,0
0,291,3.0,1.0,0
0,292,2.0,-3.0,1
0,293,1.0,-4.0,0
0,294,1.0,-5.0,0
0,295,1.0,8.0,0
0,296,1.0,-4.0,0
0,297,3.0,-3.0,0
0,298,2.0,5.0,0
0,299,2.0,-4.0,0
0,300,2.0,4.0,0
0,301,1.0,-5.0,0
0,302,2.0,-3.0,0
0,303,2.0,-3.0,0
0,304,1.0,-1.0,0
0,305,2.0,7.0,0
0,306,2.0,5.0,1
0,307,1.0,-3.0,0
0,308,3.0,-1.0,1
0,309,1.0,-1.0,0
0,310,2.0,5.0,0
0,311,2.0,2.0,0
0,312,3.0,5.0,0
0,313,1.0,1.0,0
0,314,1.0,6.0,0
0,315,1.0,7.0,0
0,316,2.0,7.0,0
0,317,3.0,-1.0,0
0,318,3.0,-1.0,0
0,319,3.0,-2.0,0
0,320,2.0,-5.0,0
0,321,3.0,-6.0,1
0,322,2.0,-5.0,0
0,323,1.0,-2.0,0
0,324,1.0,2.0,0
0,325,2.0,-3.0,1
0,326,3.0,-4.0,0
0,327,3.0,2.0,0
0,328,2.0,-4.0,0
0,329,3.0,5.0,0
0,330,1.0,-2.0,0
0,331,3.0,3.0,0
0,332,2.0,8.0,0
0,333,1.0,-4.0,0
0,334,2.0,5.0,0
0,335,1.0,6.0,0
0,336,2.0,-3.0,0
0,337,3.0,4.0,0
0,338,3.0,1.0,0
0,339,1.0,-4.0,0
0,340,3.0,6.0,0
0,341,1.0,1.0,0
0,342,1.0,-1.0,0
0,343,3.0,1.0,0
0,344,3.0,-5.0,1
0,345,3.0,-6.0,0
0,346,3.0,-5.0,0
0,347,1.0,-6.0,0
0,348,1.0,-4.0,1
0,349,1.0,-6.0,0
0,350,1.0,2.0,0
0,351,2.0,1.0,0
0,352,2.0,4.0,0
0,353,2.0,2.0,0
0,354,2.0,3.0,0
0,355,2.0,4.0,0
0,356,3.0,4.0,0
0,357,2.0,7.0,0
0,358,2.0,-2.0,0
0,359,3.0,-2.0,0
0,360,3.0,-1.0,0
0,361,2.0,-3.0,0
0,362,2.0,4.0,0
0,363,3.0,-5.0,0
0,364,1.0,-2.0,0
0,365,2.0,6.0,0
0,366,2.0,6.0,0
0,367,1.0,3.0,1
0,368,3.0,1.0,1
0,369,1.0,-4.0,0
0,370,2.0,-2.0,0
0,371,3.0,4.0,0
0,372,2.0,6.0,0
0,373,2.0,8.0,0
0,374,1.0,2.0,0
0,375,1.0,3.0,0
0,376,2.0,1.0,0
0,377,2.0,-2.0,0
0,378,1.0,7.0,0
0,379,3.0,6.0,0
0,380,2.0,-6.0,1
0,381,1.0,-5.0,0
0,382,2.0,-6.0,0
0,383,1.0,-3.0,0
0,384,3.0,-2.0,1
0,385,2.0,8.0,0
0,386,3.0,1.0,0
0,387,1.0,-1.0,0
0,388,3.0,7.0,0
0,389,2.0,6.0,0
0,390,3.0,8.0,0
0,391,3.0,8.0,0
0,392,3.0,-5.0,0
0,393,2.0,6.0,0
0,394,1.0,-6.0,0
0,395,3.0,5.0,0
0,396,1.0,3.0,0
0,397,1.0,-1.0,0
0,398,2.0,5.0,0
0,399,3.0,4.0,0
0,400,2.0,6.0,0
1,1,6.0,7.0,0
1,2,5.0,4.0,0
1,3,5.0,12.0,0
1,4,2.0,-11.0,0
1,5,2.0,0.0,0
1,6,5.0,-11.0,0
1,7,2.0,9.0,0
1,8,4.0,11.0,0
1,9,4.0,-12.0,0
1,10,5.0,2.0,0
1,11,4.0,8.0,0
1,12,5.0,1.0,0
1,13,5.0,-5.0,0
1,14,4.0,-2.0,0
1,15,3.0,2.0,0
1,16,4.0,-6.0,0
1,17,2.0,11.0,1
1,18,5.0,3.0,0
1,19,3.0,6.0,0
1,20,4.0,12.0,0
1,21,2.0,-9.0,0
1,22,4.0,-1.0,0
1,23,4.0,15.0,0
1,24,3.0,9.0,0
1,25,3.0,4.0,0
1,26,3.0,-1.0,0
1,27,5.0,13.0,0
1,28,5.0,11.0,0
1,29,5.0,9.0,0
1,30,3.0,-4.0,0
1,31,3.0,9.0,0
1,32,4.0,-10.0,0
1,33,5.0,-11.0,0
1,34,5.0,0.0,0
1,35,3.0,-2.0,1
1,36,6.0,9.0,0
1,37,4.0,8.0,0
1,38,4.0,-3.0,0
1,39,2.0,-1.0,0
1,40,5.0,4.0,0
1,41,4.0,-7.0,0
1,42,3.0,0.0,0
1,43,6.0,-6.0,0
1,44,6.0,5.0,0
1,45,4.0,4.0,0
1,46,5.0,-1.0,0
1,47,3.0,-4.0,0
1,48,5.0,4.0,0
1,49,5.0,9.0,0
1,50,4.0,7.0,0
1,51,4.0,11.0,0
1,52,2.0,4.0,0
1,53,4.0,-4.0,0
1,54,6.0,9.0,0
1,55,4.0,11.0,0
1,56,4.0,4.0,0
1,57,5.0,6.0,0
1,58,3.0,-8.0,0
1,59,6.0,-1.0,1
1,60,6.0,-6.0,0
1,61,4.0,5.0,0
1,62,4.0,1.0,0
1,63,5.0,6.0,0
1,64,4.0,12.0,0
1,65,6.0,-5.0,0
1,66,3.0,9.0,0
1,67,4.0,1.0,0
1,68,5.0,4.0,0
1,69,4.0,5.0,0
1,70,4.0,-1.0,0
1,71,4.0,0.0,0
1,72,5.0,4.0,0
