Step,Entity,X_Coord,Y_Coord,groundtruth,Label
0,0,-182.87193190025536,89.6601782279619,Driving,0
0,1,4.868041416721557,10.188760011479978,Driving,0
0,2,13.921028419783596,89.68157719836427,OnFoot,0
0,3,-13.283195502403938,19.39847319023092,OnFoot,1
0,5,338.8346381995917,134.8757801348317,OnFoot,0
0,6,49.06087329013258,-791.675446872527,Driving,1
0,7,-61.9805950953358,-0.268009600440152,OnFoot,1
0,8,-201.2844817418793,310.7086926735125,OnFoot,0
0,10,84.80574052183454,93.48685663540716,OnFoot,0
0,11,-1.916873445277318,22.98570584176425,OnFoot,1
0,12,-282.9606187270386,-409.8359648561678,Driving,1
0,14,-103.47473288135464,18.24460896942196,Driving,0
0,15,-12.72746836085118,21.598680872128565,OnFoot,1
0,16,902.1187170816404,469.9601824978829,Driving,0
0,17,-161.95629644884758,-179.60358871160037,Driving,0
0,20,-125.94943688409724,-9.422494421462943,Driving,0
0,21,47.211341698993614,160.56753549718826,OnFoot,0
0,23,-77.71975549331268,-172.38988959851645,OnFoot,0
0,25,186.95551130671052,76.22124730188706,Driving,0
0,26,312.241870135596,-136.60299430543563,OnFoot,0
0,28,-54.60458499634152,-31.66233717632344,OnFoot,0
0,30,-193.54182983778185,-106.33406006813978,Driving,1
0,31,153.72769134380778,10.664523639572383,OnFoot,0
0,33,-53.272179745140136,-54.39029847316071,Driving,1
0,34,-189.0286287342863,7.16784249905702,Driving,0
0,39,-164.1568324106443,-318.8129659594574,Driving,0
0,40,-15.292583351458838,-166.24011710095303,OnFoot,0
0,41,-1055.8614063409425,645.9144492804353,Driving,0
0,43,-81.762296610113,135.68263031932548,OnFoot,1
0,44,106.39588682168392,0.7892593655224971,OnFoot,0
0,45,2.5546963708758126,-14.105315293395105,OnFoot,1
0,46,-31.76679500554904,4241.90639326217,Driving,0
0,47,-208.27080183469533,-14.553056148104956,Driving,0
0,48,-1092.112700008196,-622.4704954276488,Driving,0
0,49,-1525.8845588976806,-2720.385432242772,Driving,0
0,51,-688.8832838126741,1280.2095574786204,Driving,0
0,52,-8.02115782515785,123.6385489108832,OnFoot,0
0,55,-239.99979165408632,146.82489357844014,Driving,0
0,57,990.1031474858974,354.0829251109988,Driving,0
0,59,-59.66380958092874,146.5619161507045,OnFoot,0
0,61,119.2299119399444,-71.216731101023,Driving,0
0,62,-18.34254697953991,-26.11019759607681,Driving,0
0,63,-280.999160140033,68.58247174709788,OnFoot,0
0,64,-25.83709518777707,-53.54950419661592,Driving,0
0,67,18.5874098826752,16.433606552999166,Driving,0
0,68,-243.3037471293761,-125.57841325069228,Driving,0
0,70,5.135920904928618,-75.91412620112138,Driving,0
0,72,-12.842598153641104,21.51258577437487,Driving,0
0,73,3962.514556164194,-4343.99841280471,Driving,0
0,74,-120.53306300042364,-248.21948932230924,Driving,0
0,75,-5.235795269162889,6.369715057772675,OnFoot,1
0,76,-49.14096657481751,-53.366891831831566,Driving,0
0,77,-11.102588307582812,11.082777169449072,OnFoot,0
0,78,-202.547431206412,369.0009123442104,OnFoot,0
0,79,-86.26887069165807,2.58348868041711,OnFoot,0
0,80,-226.54775165398885,-104.3189409090617,Driving,0
0,81,-76.70854614019973,44.52462153171026,Driving,0
0,82,-4.838319745226588,41.16700219007049,OnFoot,0
0,83,84.32980747406512,-302.3919871570876,OnFoot,0
0,84,90.6653367159798,-25.73381024133772,Driving,0
0,85,-979.953756930367,387.7206406609943,Driving,0
0,86,-104.9797997429012,-1.2735451529421835,OnFoot,0
0,87,363.1544510889156,-128.2083020121213,Driving,0
0,88,80.02676414186378,-35.79947679672519,Driving,0
0,89,-88.25603972524517,161.84464894093276,Driving,0
0,91,108.26865621313615,-161.81084158688552,OnFoot,0
0,92,-143.12038046644332,36.74693729877353,OnFoot,0
0,95,-289.3984962948548,-111.0937271522081,Driving,0
0,97,100.67965875654664,340.24609225203164,Driving,1
0,98,680.5994577997129,402.23925359628913,Driving,0
0,100,-19.044207982801986,-11.400977237473004,OnFoot,1
