Step,Entity,X_Coord,Y_Coord,Label
0,1,2.0,-5.0,0
0,2,1.0,3.0,0
0,3,1.0,6.0,0
0,4,1.0,3.0,0
0,5,3.0,6.0,1
0,6,3.0,-5.0,0
0,7,2.0,7.0,1
0,8,3.0,3.0,0
0,9,2.0,-2.0,0
0,10,1.0,-2.0,0
0,11,2.0,4.0,0
0,12,1.0,4.0,0
0,13,3.0,-3.0,0
0,14,2.0,3.0,0
0,15,3.0,5.0,0
0,16,3.0,-3.0,0
0,17,3.0,-6.0,0
0,18,3.0,-3.0,0
0,19,2.0,1.0,0
0,20,2.0,1.0,0
0,21,3.0,-6.0,0
0,22,3.0,-5.0,0
0,23,2.0,6.0,0
0,24,3.0,3.0,1
0,25,1.0,4.0,0
0,26,3.0,8.0,0
0,27,3.0,6.0,0
0,28,3.0,5.0,0
0,29,3.0,8.0,0
0,30,1.0,3.0,0
0,31,1.0,6.0,1
0,32,1.0,8.0,0
0,33,2.0,-5.0,1
0,34,2.0,3.0,0
0,35,3.0,-6.0,1
0,36,1.0,-1.0,0
0,37,3.0,-2.0,0
0,38,3.0,-4.0,0
0,39,3.0,-5.0,0
0,40,3.0,3.0,0
0,41,3.0,6.0,0
0,42,1.0,6.0,0
0,43,2.0,4.0,0
0,44,3.0,-6.0,1
0,45,3.0,-6.0,0
0,46,1.0,7.0,0
0,47,1.0,3.0,0
0,48,1.0,7.0,0
0,49,2.0,2.0,0
0,50,3.0,7.0,0
0,51,3.0,-5.0,0
0,52,3.0,-3.0,0
0,53,3.0,1.0,0
0,54,1.0,7.0,1
0,55,3.0,-5.0,0
0,56,3.0,-6.0,0
0,57,1.0,-4.0,0
0,58,3.0,-6.0,0
0,59,2.0,5.0,0
0,60,1.0,8.0,0
0,61,2.0,-5.0,0
0,62,3.0,-4.0,0
0,63,3.0,-2.0,0
0,64,3.0,8.0,0
0,65,3.0,-1.0,0
0,66,2.0,6.0,0
0,67,3.0,6.0,0
0,68,1.0,-4.0,1
0,69,3.0,-1.0,1
0,70,2.0,4.0,0
0,71,3.0,4.0,0
0,72,3.0,2.0,1
0,73,2.0,-2.0,0
0,74,3.0,7.0,0
0,75,1.0,-6.0,0
0,76,3.0,-1.0,0
0,77,3.0,7.0,1
0,78,2.0,-5.0,1
0,79,2.0,4.0,1
0,80,2.0,7.0,0
0,81,3.0,-3.0,0
0,82,3.0,-3.0,0
0,83,2.0,2.0,0
0,84,3.0,-1.0,0
0,85,3.0,4.0,0
0,86,3.0,-4.0,0
0,87,3.0,3.0,0
0,88,3.0,-6.0,0
0,89,2.0,-4.0,1
0,90,3.0,-5.0,0
0,91,3.0,-5.0,0
0,92,1.0,-4.0,0
0,93,3.0,-2.0,0
0,94,2.0,7.0,1
0,95,2.0,4.0,0
0,96,3.0,-2.0,0
0,97,2.0,-4.0,1
0,98,2.0,4.0,1
0,99,3.0,-3.0,0
0,100,2.0,-1.0,0
0,101,1.0,7.0,1
0,102,3.0,5.0,1
0,103,1.0,-3.0,1
0,104,1.0,2.0,1
0,105,3.0,2.0,0
0,106,3.0,6.0,0
0,107,2.0,-3.0,0
0,108,1.0,-6.0,1
0,109,1.0,-5.0,0
0,110,1.0,-4.0,0
0,111,3.0,-4.0,0
0,112,3.0,-4.0,0
0,113,3.0,4.0,0
0,114,3.0,5.0,0
0,115,3.0,-4.0,0
0,116,3.0,-4.0,0
0,117,1.0,-5.0,0
0,118,2.0,-1.0,0
0,119,3.0,7.0,0
0,120,1.0,2.0,0
0,121,3.0,-2.0,0
0,122,3.0,8.0,0
0,123,3.0,2.0,1
0,124,3.0,-2.0,0
0,125,3.0,7.0,0
0,126,3.0,-3.0,0
0,127,2.0,8.0,0
0,128,3.0,8.0,0
0,129,2.0,5.0,0
0,130,1.0,7.0,1
0,131,2.0,4.0,0
0,132,1.0,5.0,1
0,133,2.0,2.0,0
0,134,1.0,-6.0,0
0,135,3.0,7.0,0
0,136,2.0,1.0,1
0,137,1.0,4.0,0
0,138,1.0,6.0,0
0,139,2.0,8.0,1
0,140,2.0,-4.0,0
0,141,2.0,6.0,0
0,142,2.0,-3.0,0
0,143,1.0,4.0,0
0,144,3.0,3.0,0
0,145,3.0,6.0,0
0,146,3.0,3.0,0
0,147,2.0,5.0,0
0,148,2.0,1.0,0
0,149,2.0,7.0,0
0,150,3.0,5.0,0
0,151,2.0,-1.0,0
0,152,3.0,1.0,0
0,153,1.0,-6.0,0
0,154,2.0,2.0,0
0,155,2.0,5.0,0
0,156,3.0,-4.0,0
0,157,2.0,5.0,0
0,158,3.0,6.0,0
0,159,3.0,8.0,0
0,160,2.0,-2.0,1
0,161,1.0,8.0,1
0,162,1.0,5.0,0
0,163,3.0,8.0,0
0,164,3.0,4.0,1
0,165,3.0,-5.0,1
0,166,2.0,-4.0,0
0,167,3.0,-2.0,0
0,168,2.0,2.0,0
0,169,3.0,4.0,0
0,170,1.0,1.0,0
0,171,1.0,-2.0,0
0,172,3.0,5.0,1
0,173,3.0,7.0,0
0,174,3.0,-6.0,0
0,175,2.0,2.0,1
0,176,1.0,4.0,0
0,177,3.0,-2.0,1
0,178,2.0,3.0,0
0,179,1.0,-3.0,1
