Step,Entity,X_Coord,Y_Coord,Label
0,1,3.0,6.0,0
0,2,1.0,1.0,0
0,3,2.0,6.0,0
0,4,1.0,5.0,0
0,5,1.0,8.0,0
0,6,2.0,2.0,0
0,7,1.0,1.0,0
0,8,3.0,-5.0,0
0,9,1.0,-5.0,0
0,10,2.0,4.0,0
0,11,3.0,-2.0,0
0,12,3.0,6.0,0
0,13,3.0,2.0,0
0,14,3.0,1.0,1
0,15,2.0,-4.0,1
0,16,1.0,-3.0,0
0,17,1.0,2.0,0
0,18,2.0,8.0,0
0,19,1.0,2.0,0
0,20,3.0,1.0,0
0,21,1.0,-6.0,1
0,22,1.0,8.0,1
0,23,1.0,-1.0,0
0,24,1.0,-6.0,0
0,25,2.0,4.0,0
0,26,3.0,5.0,0
0,27,2.0,-1.0,0
0,28,1.0,1.0,0
0,29,3.0,-1.0,0
0,30,1.0,-6.0,0
0,31,1.0,-2.0,0
0,32,2.0,3.0,0
0,33,3.0,2.0,0
0,34,3.0,-6.0,0
0,35,1.0,-1.0,1
0,36,3.0,-3.0,0
0,37,2.0,-5.0,0
0,38,1.0,-3.0,0
0,39,2.0,1.0,0
0,40,2.0,7.0,0
0,41,2.0,6.0,1
0,42,2.0,-4.0,0
0,43,1.0,8.0,0
0,44,3.0,7.0,0
0,45,1.0,5.0,0
0,46,2.0,-2.0,0
0,47,3.0,2.0,0
0,48,3.0,6.0,0
0,49,1.0,2.0,0
0,50,3.0,-6.0,0
0,51,3.0,-2.0,0
0,52,3.0,6.0,0
0,53,2.0,-6.0,0
0,54,2.0,2.0,0
0,55,2.0,-4.0,0
0,56,1.0,2.0,0
0,57,3.0,-4.0,0
0,58,1.0,-2.0,0
0,59,1.0,4.0,0
0,60,2.0,-6.0,0
0,61,3.0,4.0,0
0,62,2.0,1.0,0
0,63,3.0,-4.0,0
0,64,3.0,-3.0,0
0,65,3.0,-6.0,1
0,66,1.0,-2.0,0
0,67,2.0,5.0,0
0,68,1.0,-1.0,0
0,69,1.0,4.0,0
0,70,1.0,8.0,0
0,71,2.0,7.0,0
0,72,1.0,5.0,0
0,73,2.0,-4.0,0
0,74,3.0,7.0,0
0,75,3.0,-5.0,0
0,76,3.0,3.0,0
0,77,3.0,1.0,0
0,78,3.0,-5.0,0
0,79,1.0,1.0,0
0,80,2.0,3.0,0
0,81,1.0,1.0,0
0,82,2.0,-3.0,0
0,83,1.0,3.0,0
0,84,2.0,6.0,0
0,85,1.0,1.0,0
0,86,1.0,3.0,0
0,87,3.0,6.0,0
0,88,3.0,1.0,1
0,89,3.0,5.0,0
0,90,2.0,6.0,0
0,91,1.0,3.0,0
0,92,3.0,8.0,1
0,93,3.0,8.0,0
0,94,3.0,-6.0,0
0,95,1.0,-6.0,0
0,96,2.0,-4.0,0
0,97,3.0,4.0,0
0,98,3.0,-1.0,0
0,99,1.0,8.0,1
0,100,2.0,7.0,0
0,101,3.0,5.0,0
0,102,3.0,3.0,0
0,103,3.0,-6.0,0
0,104,1.0,-5.0,0
0,105,1.0,1.0,0
0,106,2.0,8.0,0
0,107,2.0,-6.0,0
0,108,1.0,2.0,0
0,109,3.0,-4.0,0
0,110,2.0,-6.0,0
0,111,2.0,4.0,0
0,112,2.0,-6.0,0
0,113,3.0,-5.0,0
0,114,1.0,-4.0,0
0,115,3.0,7.0,0
0,116,1.0,-4.0,0
0,117,2.0,5.0,0
0,118,1.0,-2.0,0
0,119,2.0,1.0,0
0,120,2.0,3.0,0
0,121,1.0,-4.0,0
0,122,2.0,8.0,1
0,123,2.0,-3.0,0
0,124,3.0,-3.0,0
0,125,1.0,5.0,0
0,126,1.0,-1.0,0
0,127,3.0,-2.0,0
0,128,2.0,5.0,0
0,129,1.0,-1.0,0
0,130,1.0,6.0,0
0,131,3.0,-5.0,1
0,132,2.0,7.0,0
0,133,3.0,6.0,0
0,134,3.0,-3.0,0
0,135,2.0,5.0,1
0,136,2.0,-6.0,0
0,137,1.0,8.0,0
0,138,3.0,5.0,0
0,139,1.0,-1.0,0
0,140,3.0,-4.0,0
0,141,3.0,-4.0,0
0,142,1.0,-3.0,0
0,143,2.0,5.0,0
0,144,1.0,-3.0,0
0,145,2.0,1.0,0
0,146,1.0,2.0,0
0,147,2.0,-5.0,0
