Step,Entity,X_Coord,Y_Coord,Label
0,1,3.0,6.0,0
0,2,1.0,1.0,0
0,3,2.0,6.0,0
0,4,1.0,5.0,0
0,5,1.0,8.0,0
0,6,2.0,2.0,0
0,7,1.0,1.0,0
0,8,3.0,-5.0,0
0,9,1.0,-5.0,0
0,10,2.0,4.0,0
0,11,3.0,-2.0,0
0,12,3.0,6.0,0
0,13,3.0,2.0,0
0,14,3.0,1.0,0
0,15,1.0,-4.0,0
0,16,1.0,-6.0,0
0,17,1.0,-2.0,0
0,18,3.0,-6.0,0
0,19,2.0,4.0,0
0,20,3.0,3.0,0
0,21,2.0,2.0,1
0,22,3.0,-2.0,1
0,23,1.0,-2.0,0
0,24,2.0,-5.0,0
0,25,3.0,4.0,0
0,26,2.0,-1.0,0
0,27,3.0,-6.0,0
0,28,1.0,1.0,0
0,29,1.0,-5.0,0
0,30,2.0,8.0,0
0,31,2.0,-5.0,0
0,32,2.0,-4.0,0
0,33,2.0,7.0,0
0,34,2.0,-4.0,0
0,35,1.0,3.0,0
0,36,3.0,4.0,0
0,37,2.0,-4.0,0
0,38,1.0,3.0,0
0,39,2.0,1.0,0
0,40,2.0,4.0,0
0,41,2.0,8.0,0
0,42,3.0,3.0,0
0,43,2.0,1.0,0
0,44,1.0,4.0,0
0,45,3.0,4.0,0
0,46,2.0,-2.0,0
0,47,3.0,-1.0,0
0,48,1.0,3.0,0
0,49,1.0,1.0,1
0,50,2.0,6.0,0
0,51,2.0,-3.0,1
0,52,2.0,1.0,0
0,53,3.0,-6.0,0
0,54,1.0,-5.0,0
0,55,3.0,7.0,0
0,56,3.0,-5.0,0
0,57,2.0,4.0,0
0,58,1.0,3.0,0
0,59,1.0,-2.0,1
0,60,3.0,8.0,0
0,61,2.0,-3.0,0
0,62,1.0,3.0,0
0,63,2.0,2.0,0
0,64,2.0,6.0,0
0,65,1.0,6.0,0
0,66,3.0,2.0,0
0,67,2.0,-2.0,0
0,68,2.0,-4.0,0
0,69,2.0,1.0,0
0,70,2.0,7.0,0
0,71,3.0,1.0,0
0,72,2.0,4.0,1
0,73,2.0,-5.0,0
0,74,2.0,-4.0,0
0,75,3.0,-2.0,0
0,76,1.0,-6.0,0
0,77,2.0,3.0,0
0,78,2.0,-4.0,0
0,79,1.0,6.0,0
0,80,3.0,-5.0,0
0,81,1.0,4.0,0
0,82,2.0,2.0,0
0,83,1.0,-1.0,0
0,84,1.0,8.0,0
0,85,1.0,-6.0,0
0,86,2.0,-5.0,0
0,87,1.0,4.0,0
0,88,3.0,6.0,1
0,89,1.0,-3.0,0
0,90,3.0,-2.0,0
0,91,3.0,1.0,0
0,92,3.0,8.0,0
0,93,3.0,-3.0,0
0,94,3.0,-3.0,0
0,95,3.0,6.0,0
0,96,2.0,5.0,0
0,97,3.0,-4.0,0
0,98,2.0,2.0,0
0,99,2.0,-6.0,0
0,100,2.0,4.0,1
0,101,3.0,-6.0,0
0,102,2.0,-4.0,0
0,103,1.0,5.0,1
0,104,1.0,-4.0,0
0,105,2.0,-1.0,0
0,106,2.0,2.0,0
0,107,3.0,-5.0,1
0,108,1.0,-6.0,0
0,109,3.0,5.0,0
0,110,3.0,-4.0,0
0,111,2.0,-6.0,0
0,112,2.0,4.0,0
0,113,2.0,-6.0,0
0,114,3.0,-5.0,0
0,115,1.0,-4.0,0
0,116,3.0,7.0,0
0,117,1.0,-4.0,0
0,118,2.0,5.0,0
0,119,1.0,-2.0,0
0,120,2.0,1.0,0
0,121,2.0,3.0,0
0,122,1.0,-4.0,1
0,123,1.0,4.0,0
0,124,1.0,-4.0,0
0,125,1.0,3.0,0
0,126,3.0,-6.0,0
0,127,3.0,6.0,0
0,128,1.0,1.0,0
0,129,1.0,1.0,0
0,130,3.0,4.0,0
0,131,2.0,7.0,1
0,132,2.0,-1.0,0
0,133,3.0,2.0,0
0,134,1.0,6.0,0
0,135,1.0,-1.0,0
0,136,3.0,5.0,0
0,137,1.0,8.0,0
0,138,3.0,-6.0,0
0,139,3.0,-6.0,0
0,140,1.0,-6.0,0
0,141,1.0,8.0,0
0,142,2.0,7.0,0
0,143,3.0,-2.0,0
0,144,2.0,-6.0,0
0,145,2.0,-5.0,0
0,146,2.0,-4.0,0
0,147,1.0,5.0,0
