Step,Entity,X_Coord,Y_Coord,groundtruth,Label
0,7,-61.9805950953358,-0.268009600440152,OnFoot,1
0,9,47.443607923477614,-223.4275311932264,Driving,0
0,11,-1.916873445277318,22.98570584176425,OnFoot,1
0,12,-282.9606187270386,-409.8359648561678,Driving,1
0,13,-36.87967431985865,-120.43815571128884,OnFoot,0
0,18,-36.907481718337394,67.38208676630701,OnFoot,0
0,27,-90.35993797852689,732.2770067485744,Driving,0
0,32,-668.4650995194986,-270.5203892251756,Driving,0
0,33,-53.272179745140136,-54.39029847316071,Driving,1
0,34,-189.0286287342863,7.16784249905702,Driving,0
0,37,9.987746962732755,-40.51471713927762,OnFoot,0
0,42,53.41883108658406,135.28360115652785,OnFoot,0
0,50,94.08570350127523,-17.83501809891638,OnFoot,0
0,53,-8.129334165656417,-84.77411485939936,OnFoot,0
0,56,-124.36613178889786,35.90001898207333,OnFoot,0
0,65,302.3890905338673,878.1133041011815,Driving,0
0,67,18.5874098826752,16.433606552999166,Driving,0
0,72,-12.842598153641104,21.51258577437487,Driving,0
0,90,-101.32850894017552,52.16430408834766,OnFoot,0
0,93,489.5868429423296,-326.55712733156304,Driving,0
0,94,117.68902554028335,94.29186867328237,OnFoot,0
0,97,100.67965875654664,340.24609225203164,Driving,1
0,99,427.28938085430224,-98.97138160615287,OnFoot,0
0,101,672.2828881756028,140.037313954002,Driving,0
0,110,19.90196734022193,87.21043567635782,OnFoot,0
0,112,-8.170231510263722,5.94611347477451,OnFoot,1
0,113,225.32885426617943,574.1154994303974,Driving,1
0,115,-83.3060348810594,234.5711158894772,Driving,0
0,116,-979.5624088931024,1763.4836862489256,Driving,0
0,119,-166.28388416869296,-18.08143743188812,Driving,0
0,121,-10.597828133673692,-3.193000944105198,OnFoot,0
0,135,157.8206002891541,3.195084186630268,OnFoot,0
0,137,-0.8148302446592224,22.49884738710637,OnFoot,0
0,151,885.9046804807588,555.9478328622133,OnFoot,0
0,154,-14.984432380986012,106.007257019027,OnFoot,1
0,157,-891.0938402256611,-673.8847460977497,Driving,0
0,163,-93.3522678848782,128.00713591688614,OnFoot,0
0,168,283.9410589204467,13.030156017116155,Driving,0
0,173,-83.03830247918896,84.68164680349109,OnFoot,1
0,174,97.51715512585592,-52.53281463870294,Driving,0
0,175,0.2156175999776337,172.78849014389763,OnFoot,0
0,190,110.6147136982083,94.67508643840549,Driving,0
0,196,-133.21877482091978,-122.67923835329177,OnFoot,1
0,197,35.39706081435938,52.786135491464464,Driving,0
0,209,-93.83365855318198,-99.31841273228264,OnFoot,0
0,218,52.74798420530399,195.0915307606044,Driving,0
0,219,-74.73127095382773,268.0213727992325,OnFoot,0
0,220,0.0124549121120699,0.0108237771643661,OnFoot,1
0,223,34.15504916177124,-6.647914864073773,OnFoot,0
0,225,-29.985205461915864,40.3139627417184,OnFoot,0
0,232,535.1848945207607,505.7769726072173,Driving,0
0,236,165.17650471148522,40.260095697220365,OnFoot,0
0,241,-164.560896622582,-50.359600953627606,OnFoot,0
0,246,-0.7549244082033655,0.715199261764909,OnFoot,1
0,253,152.56664988789143,102.11091434910934,OnFoot,1
0,261,-80.2825839742438,-220.1629400082361,Driving,0
0,267,-1837.2668314671173,-162.269282531751,Driving,0
0,270,0.0386215865831195,0.4838964397576657,OnFoot,1
0,274,2.489079068413004,2.0690576466061685,OnFoot,1
0,280,8.776540523792022,41.50954714861177,OnFoot,1
0,293,280.54677007194164,168.4108645429102,OnFoot,0
0,298,0.6663535459951817,0.712727803659309,OnFoot,1
0,300,-0.3482278265750829,-0.3771716682847378,OnFoot,1
0,301,-170.3137980821701,-126.0830574799326,OnFoot,0
0,304,296.1188220722538,219.74931195302764,Driving,0
0,305,175.23402462247557,150.32589121199905,OnFoot,1
0,306,39.63461116980985,-20.16667698132848,Driving,1
0,307,139.35622629058224,-231.6253491389172,Driving,0
0,315,-13.485028104105233,-114.07130736381993,OnFoot,1
0,316,330.7494083066574,56.70386102897496,Driving,0
0,317,6.358275245152711,10.60469629679293,OnFoot,1
0,320,-50.60779543092666,-251.5550573103293,OnFoot,0
0,323,-245.9752340086462,-273.18712806687785,OnFoot,0
0,325,-428.1340154096675,29.23360794202453,Driving,0
0,332,-69.46822378633607,266.7671116039584,Driving,0
0,339,-636.7190729555048,-323.9033520106449,OnFoot,0
0,341,-2.8961783477021017,-2.68683997943935,OnFoot,1
0,343,267.88535551870905,-316.0931302573804,Driving,0
0,344,-156.73095939394608,124.06152185048578,OnFoot,0
0,345,53.12501382041465,53.90874146703304,OnFoot,0
0,349,1327.3710213206791,-3021.419893016268,Driving,0
0,364,-4.319413171402257,-28.971935178181017,OnFoot,0
0,366,-44.21074167597663,-78.07170614506114,Driving,0
0,368,35.51009310382125,8.566381205636196,OnFoot,1
0,370,265.21906448068955,266.8724724440248,Driving,0
0,371,152.1782164862177,-47.95882343299678,OnFoot,1
0,377,-153.741547905964,117.63088110713755,Driving,0
0,379,65.64926241085972,119.89449887595929,OnFoot,0
0,381,109.87505589089577,-7.253017042846945,OnFoot,1
0,382,-15.307291104544356,-74.38584190702962,OnFoot,0
0,386,1.834835686526146,-1.5657947408255872,OnFoot,1
0,394,26.633451049918264,439.1277441935159,Driving,0
0,399,-89.18099266825594,-14.025311114643149,Driving,0
0,402,-9.8126569088953,64.72553719872843,OnFoot,0
0,405,17.03113774737146,0.833973920205854,OnFoot,1
0,412,-52.51026441972647,-22.720324698081747,OnFoot,0
0,417,20.35444309306665,256.4797158911873,OnFoot,0
0,421,182.83200743214724,-43.88626148705674,OnFoot,0
0,425,18.2513013498452,151.89075965283013,OnFoot,0
0,428,-57.262658730525374,61.49265613540248,Driving,0
0,429,17.248250129990264,-19.88726827881118,OnFoot,0
0,431,6.150276102049559,-0.919328646071439,OnFoot,1
0,435,0.0830808796263308,-0.0953393420173672,OnFoot,1
0,441,105.73521595905808,77.76738204190782,OnFoot,1
0,442,-3.955590965111811,16.189667094220873,OnFoot,1
0,447,-67.66226196956679,-25.8972493828544,Driving,0
0,451,28.24424342573846,-40.25200841516504,OnFoot,1
0,455,-54.225522184974,205.0974812763529,Driving,1
0,456,-20.387420621647657,56.18537963409414,OnFoot,0
0,465,1546.0567768116614,-109.95452989946358,Driving,0
